customer_id,first_name,last_name,email,phone_number,registration_date,date_of_birth,address,city,region
01354cf7-ee51-4881-972a-c8e47cc57502,Margaret,Bell,bell.margaret@lara-marsh.org,+237 6786352344,2024-04-28 01:08:45,1967-10-24,"26513 Brandon Squares
Ashleyview, NJ 77547",North Yvette,Delaware
d55bf159-ab3a-4de1-81c4-dd6bdf0caa8a,Latasha,Miller,miller.latasha@matthews-harvey.com,+237 6587966935,2023-05-16 11:38:58,2004-01-15,"066 Henderson Station
Lake Geraldburgh, VA 37656",Lake Robertfurt,Minnesota
e865ef33-627a-4d3c-aa61-014a0ff3d16a,Mark,Cline,cline.mark@mitchell.com,+237 6891491063,2024-04-16 20:38:42,1938-07-25,"660 Turner Spring
East Brent, AZ 14661",Williamview,Florida
0379b3da-f343-4d98-8acd-2eeba7cc983d,Luis,Oconnell,oconnell.luis@castro.net,+237 6777734749,2022-04-27 03:52:20,1970-08-16,"048 Michael Station
Port Michael, MD 97661",Fosterchester,Idaho
c160c524-fee9-4e87-8d48-96aa29e45087,Brittany,Ramos,ramos.brittany@davis.com,+237 6832604305,2023-06-10 14:18:50,1940-09-30,"082 Anthony Club
Veronicamouth, NE 84222",New John,Connecticut
edcb99ea-1aff-4006-800b-1225a86a075e,Thomas,Davis,davis.thomas@clayton.com,+237 6541007881,2021-02-21 16:51:40,1958-07-23,"996 Gonzalez Underpass
Mitchellbury, NJ 43267",Osborneview,Connecticut
3bbab3e8-1c18-43e1-a3d8-c8407bd81e1c,Kristen,Rogers,rogers.kristen@heath-bailey.com,+237 6764502565,2023-08-29 01:59:20,1966-12-10,"PSC 1476, Box 3289
APO AP 98635",Heathfurt,Vermont
70562f43-a0f7-422e-81b5-4daa83ca4849,Justin,Ramos,ramos.justin@phillips-mendez.info,+237 6763630250,2021-08-10 17:37:11,1945-07-10,"720 David Orchard Apt. 623
West Craig, NJ 00991",Masseyview,Michigan
ecbe5b59-fdb9-48fd-acc9-52b358129eb7,Mark,Palmer,palmer.mark@henderson-burns.biz,+237 6852666228,2021-01-18 21:55:07,1939-10-05,"89955 Tanya Port
North Josephland, NY 81772",Davidbury,Missouri
8c003d2a-a05b-44f3-99b0-abb01929aca6,Gregory,Garcia,garcia.gregory@roberts.com,+237 6822799117,2023-12-03 06:54:45,1981-12-18,"9005 Kevin Corners
East Christopher, TX 39300",West Ashley,Wyoming
09627347-3967-4fbf-b899-0296d173b95b,Selena,Green,green.selena@wolfe.com,+237 6201166332,2023-06-25 19:08:26,1956-07-25,"00164 Morales Spurs Suite 921
North Denise, ND 73235",Deborahstad,Wisconsin
6590c7f1-4e57-4e26-bdf5-49e0588d1a58,Robert,Ortiz,ortiz.robert@hall-bass.biz,+237 6528878833,2021-01-14 04:46:33,2002-08-18,"7783 Donald Run
Heidimouth, OK 40905",Kevinborough,Wisconsin
777563c0-6428-4c2b-910b-0673001ee06b,Brandon,Gonzalez,gonzalez.brandon@hernandez-schneider.com,+237 6535932625,2024-05-06 07:18:48,1968-12-26,"07997 Tucker Dale Suite 756
Roberttown, IA 14673",East Moniquehaven,Idaho
0a86873c-7d72-4352-881a-44d57be65bc4,Cody,Johnston,johnston.cody@contreras.biz,+237 6232838463,2022-02-01 03:19:08,1979-12-14,"2504 Robinson Cliffs
East Sarah, RI 26020",West Derrickmouth,Vermont
fb95a3bb-57fd-4d60-8370-149d8107d63e,Elizabeth,Wade,wade.elizabeth@kidd.com,+237 6580410380,2020-10-04 21:17:18,1985-07-23,"701 Dixon Ville Apt. 610
West Susantown, NM 11375",Roachport,Vermont
a97375ef-e4ad-4805-b607-e70e29f609ec,Zachary,Miles,miles.zachary@miller.info,+237 6594442442,2023-12-29 10:49:37,2006-03-17,"10171 Ryan Underpass
Pughmouth, OH 39618",Matthewport,Indiana
2fe98f3e-a0e4-4acc-95b5-ee5efdb9df5b,Michelle,Russell,russell.michelle@bruce.com,+237 6883268842,2022-07-18 23:49:31,1946-07-07,"9572 Terry Shores Suite 001
Larsonmouth, MD 78469",Montgomerychester,Pennsylvania
5d80af6c-e1e3-4e16-82c0-b7242f827deb,Sheri,White,white.sheri@castro-garrison.com,+237 6277615108,2020-12-07 18:37:06,1940-04-21,"7750 Price Coves Suite 261
Johnsburgh, NV 97089",New Codyborough,Minnesota
91b0e2e5-6a24-4020-b3bc-ed847c5e4ffc,Peter,Phillips,phillips.peter@ryan.org,+237 6885655274,2023-09-17 09:24:29,1988-02-04,"441 Cathy River
Manningchester, NV 80355",Amberstad,Colorado
1d36268e-0763-4396-9da0-78d999ee2d41,Taylor,Shepard,shepard.taylor@lopez.com,+237 6239019910,2023-07-25 17:35:47,1996-09-19,"056 William Camp Apt. 433
Port Christopherborough, DE 66640",Lake Mark,South Dakota
6796caaf-fd52-4d93-bbbd-2cb97c9dba86,Cynthia,Whitney,whitney.cynthia@hoover-green.org,+237 6837718434,2024-03-14 06:19:30,1957-08-18,"8492 Stevens Course Apt. 702
Loganmouth, CT 12338",Gordonville,New Jersey
485e46fc-a61f-48f9-8033-d73a6738b6b7,Erika,Bennett,bennett.erika@ochoa-garrett.com,+237 6766041446,2024-06-01 04:06:58,1988-07-19,"275 Brown Lake
Davisbury, SC 06157",East Soniaton,Washington
87f9a356-c3c5-44a9-83db-bdc5b2479779,Lisa,Gates,gates.lisa@stewart-nielsen.com,+237 6755492155,2021-09-10 00:04:33,1986-06-05,"Unit 6442 Box 3289
DPO AA 07169",Dennismouth,Oregon
c18aeee3-a51d-4109-af9c-98316019adfa,Scott,Little,little.scott@sanchez-stephens.info,+237 6257698050,2021-11-19 00:54:39,1970-06-12,"55190 Nicole Union Suite 158
South Amandaborough, MN 23221",Huertaport,Michigan
75c2fe50-a1bc-4e57-963e-03597986a17a,Kenneth,Rivera,rivera.kenneth@young-harris.com,+237 6832924325,2023-06-23 17:38:55,1977-12-22,"5919 Perry Square Suite 529
Pedrofort, IL 70977",Hernandezhaven,Oregon
5c8a9480-30f7-4991-a4b5-d9497b0277be,Janice,Gregory,gregory.janice@hopkins-pena.net,+237 6547320079,2020-10-29 00:28:24,1943-03-16,"3823 Jessica Mountains Suite 016
East Timothy, NJ 05118",Jamesport,Kentucky
2e776ee5-0808-4b8a-a425-49001cd70c7f,Brett,Stephens,stephens.brett@nunez.info,+237 6293963939,2022-09-27 02:24:26,1983-02-02,"PSC 3186, Box 3948
APO AA 37513",West Nicholasstad,Delaware
9e0fdead-7fa9-4034-b32c-9a45ff5ff7bf,Richard,Gonzalez,gonzalez.richard@mccarty.com,+237 6822955086,2022-12-15 05:38:56,1939-04-28,"88975 Meza Passage
Adammouth, FL 08949",North Olivia,Wyoming
7db340ae-4eae-4f1f-92d6-2953b05f6c12,Amy,Hudson,hudson.amy@garza.com,+237 6592300690,2023-01-07 11:15:56,1966-10-01,"238 Vincent Pine
East Cassandraside, IN 30415",Frankmouth,California
046878eb-c7d8-4559-b9d7-e110b13e76a4,Sharon,Wells,wells.sharon@mata.info,+237 6878154183,2021-03-12 18:59:52,1977-05-14,"064 Williamson View
Guerraport, MA 59280",Kristinland,Kansas
299560ce-ab0b-4a36-9034-5796b012cc32,Gerald,Martinez,martinez.gerald@wilson.com,+237 6205417816,2023-06-25 17:05:53,1976-11-19,"1216 Allen Mountain Suite 444
Colintown, WA 34752",North Charles,Utah
1a5b7f24-3f1e-45a5-b7e9-7787a8faf876,Albert,Barnett,barnett.albert@clark.com,+237 6806015046,2021-09-20 17:35:50,1984-08-31,"175 Roy Well
East Amyview, IA 70732",Josephland,Oregon
a28f316c-6109-432f-b6ab-51fb50c3d53d,Ricky,Sanders,sanders.ricky@clark.net,+237 6849317071,2022-01-12 04:19:07,1953-06-16,"2561 Theresa Circles
Port Anthonyland, PW 62045",South Kimberly,South Dakota
4ae8e18e-6edb-4480-8b78-c12d3ac8ef8d,John,Marshall,marshall.john@garcia.com,+237 6549581714,2023-08-16 01:59:08,1965-07-19,"246 Kayla Road
Justinshire, NC 00624",Hudsonberg,South Carolina
7a47643c-8c2f-427c-9b38-99eadabc9f62,Angela,Pena,pena.angela@hill.com,+237 6711561613,2021-11-30 14:59:57,1951-11-11,"USCGC Everett
FPO AE 38454",Margaretchester,Idaho
1329f31a-973b-405b-bc00-d4715eabe5af,Melinda,Johnson,johnson.melinda@thompson-alexander.info,+237 6260499734,2024-07-18 01:33:19,1958-09-12,"86502 Julia Stravenue
Amyshire, NC 86412",Port Rose,Vermont
8c604b12-f204-4762-92c3-21eff2d3998f,Larry,Estrada,estrada.larry@washington.org,+237 6214798091,2024-03-08 09:00:17,1973-10-15,"92900 Oliver Mount Apt. 289
Tammyborough, MI 16088",Allisonport,Washington
8b4ffe88-536a-4855-8808-9f1fd78ee3e3,Brandon,Wright,wright.brandon@smith.org,+237 6275829215,2021-06-09 08:08:47,1993-11-14,"3208 Baker Pass
Monicaburgh, NJ 21309",North James,Wisconsin
751909fc-7731-4299-b94a-f21b93a837d2,Andrew,Harris,harris.andrew@arroyo-clark.info,+237 6599072043,2021-09-30 22:57:22,2000-11-02,"89326 Thomas Track
Danielborough, FM 24643",North Haley,Florida
bf9524f2-a973-412f-bb9b-941200ff005a,Elizabeth,Curry,curry.elizabeth@ford.com,+237 6548737483,2021-07-27 08:01:13,1981-01-20,"27460 Hawkins Road Suite 188
South Robinville, SD 22509",West Jamie,Pennsylvania
5d113e35-b3dc-4a8d-bd2f-5cfe2cac24f6,Bailey,Cummings,cummings.bailey@young.biz,+237 6764784307,2024-06-02 06:54:24,1978-12-05,"94031 Lane Lakes Apt. 825
East Rickyshire, NY 57681",Carlachester,Iowa
66282438-4b9a-4c6b-831b-72011874eaed,Brandon,Dyer,dyer.brandon@travis-hurst.com,+237 6215084167,2022-06-20 04:28:58,1939-06-23,"25618 Gilbert Passage
Courtneyland, IN 37791",Freemanfort,Oklahoma
a864b5f4-9ef9-480d-9bb1-bd56c9f80ccc,John,Kent,kent.john@anderson.com,+237 6223967274,2022-01-18 18:05:54,1996-01-07,"53005 Jacqueline Summit
Clarktown, HI 66095",Clarkville,Ohio
34d07b24-c28c-4caa-998e-4d07d40b6c27,Anita,Richmond,richmond.anita@pham.biz,+237 6211607739,2023-10-07 01:25:33,1977-03-21,"658 Rebecca Bypass Suite 258
East Nicole, OH 66863",West Scottbury,Georgia
6c233458-04ca-483c-82b8-5aba5f490ec3,Tracy,Harris,harris.tracy@wells-deleon.com,+237 6868171661,2023-04-25 21:22:24,1962-10-16,"00885 Cruz Lodge Apt. 579
Port Laura, AL 63686",West Jenniferchester,Kansas
e1b54ddd-dd19-4550-87bf-5bd70773d39d,Thomas,Garza,garza.thomas@williams.com,+237 6224563363,2022-02-27 21:36:03,2007-04-27,"1400 Daugherty River
North Austin, KS 30304",Port Matthew,North Carolina
8b1da46b-9b54-44d4-8ceb-0c0276bc2a08,Derek,Cummings,cummings.derek@madden.org,+237 6233362280,2021-07-13 20:02:22,1969-07-27,"2474 Leonard Ford Apt. 628
Wrightburgh, AK 26467",West Aaron,Montana
498a18b8-5cbd-45d3-9c3e-481f38a3e5d5,Cynthia,Douglas,douglas.cynthia@vasquez-kelly.com,+237 6291427621,2021-05-04 21:08:38,1989-08-03,"0851 Carlos Overpass Apt. 169
Rodriguezchester, MH 61024",Rodgersland,Pennsylvania
edc875bd-584a-471e-a489-fe4416dcdcdb,William,Hernandez,hernandez.william@williams.com,+237 6763649698,2021-10-18 04:07:32,2005-09-06,"29471 James Stravenue Suite 442
New Gabrielberg, FL 58483",Brandiberg,New Mexico
7120f093-4df5-4549-b98f-b9ffccbb16da,Kimberly,Morris,morris.kimberly@miller.com,+237 6718273884,2021-11-12 17:47:01,1968-08-14,"8238 James Place Apt. 600
South Carmen, UT 64940",West Janetborough,Texas
be005f1e-7743-41ef-9148-5c74898d040d,David,Weaver,weaver.david@kelly.com,+237 6541941896,2024-07-30 01:42:49,1962-05-06,"0557 Joseph Glen Suite 185
Moorestad, OH 97497",Casemouth,Kansas
fff6a5b5-8bc9-4f46-89a0-f29b174e171b,Martin,Carter,carter.martin@martinez-preston.com,+237 6216946368,2021-03-29 17:26:01,2005-10-19,"150 Brandy Route Apt. 683
Victoriamouth, IL 50173",North Edward,South Dakota
d5774a20-18a8-4dba-9385-130753c49dc5,Jason,Bell,bell.jason@clark-park.com,+237 6237664842,2023-03-09 01:49:04,1959-05-06,"64564 Fernando Hollow Suite 348
North Timothy, MN 47192",Port Morganville,Wyoming
c77a8831-7dc6-48db-8026-1114e5a49c23,Jeffrey,Harris,harris.jeffrey@rodriguez.net,+237 6872318688,2021-01-20 07:36:53,1981-02-13,"5513 Brandi Track Apt. 321
Port Robertshire, MS 64627",Howardburgh,Delaware
32383905-d691-42e4-9082-d477946fa727,Yolanda,Ryan,ryan.yolanda@dixon.com,+237 6555404711,2021-07-07 09:55:17,1950-08-12,"5595 Ryan Square Suite 077
Roberttown, HI 40894",Davidbury,South Carolina
d1c90bdf-92a1-4fed-829f-129dfa36d24a,Amy,Haney,haney.amy@beck.info,+237 6834093123,2021-03-19 01:30:52,1975-11-13,"7366 Goodwin Ports
East Kevin, WY 48291",Lake Melissaberg,Connecticut
1e48f453-5795-4f57-95a6-c4ff854c8b86,Kathleen,Clarke,clarke.kathleen@ford-wilson.net,+237 6815190104,2022-02-05 10:53:24,2007-05-14,"5333 Hoover Underpass
New Heatherberg, FM 35435",Alyssaside,Alaska
3720721e-2678-4c33-874f-adedfe1469c5,Donna,Jones,jones.donna@wagner-lynch.info,+237 6716620997,2022-02-21 18:27:53,1969-07-01,"22103 Buchanan Stream
Adrianside, MA 99523",South Aaronhaven,Massachusetts
251c1e82-6864-4f40-a054-ff5fbeabf8ac,Joseph,Bush,bush.joseph@hopkins.org,+237 6287766230,2022-08-18 17:40:39,1988-01-17,"8315 Howell Corner Suite 096
Port Erica, AK 20601",West Kelsey,Alabama
6ad1344f-733e-4179-8fc4-0d7298946c9b,Michael,Smith,smith.michael@maxwell-davis.com,+237 6583190435,2023-03-22 00:35:03,1951-12-17,"2204 Michael Oval Apt. 334
New Danielbury, NE 99562",East Alexandrahaven,California
93632aa5-8b48-47b0-b929-990badef33b1,Bryan,Huber,huber.bryan@schaefer.info,+237 6597912743,2024-04-06 20:21:04,1996-08-28,"Unit 8206 Box 0947
DPO AA 75755",Julieborough,Virginia
6373ce66-cb21-4242-a9c2-1ebfaf9f3f34,Mary,Fox,fox.mary@carney-flores.com,+237 6251288396,2021-12-13 10:38:47,1988-04-27,"9958 James Lakes Suite 496
Elizabethstad, WI 45229",Claireland,Illinois
d04635e7-9a1c-46c0-b679-faa05403ebc5,Mary,Soto,soto.mary@ibarra.com,+237 6596307795,2023-07-13 23:42:00,1945-11-30,"Unit 8706 Box 2830
DPO AE 48610",South John,North Carolina
376af0e0-e265-4679-9e32-3e298beff596,Michelle,Barber,barber.michelle@stephens.org,+237 6297030852,2021-06-06 02:35:50,1989-11-24,"1578 Gay Drive
Sheltonland, NM 87963",Danielview,Nevada
82a9c1ba-01d2-414a-853e-184e57027277,Warren,Carson,carson.warren@santana-alexander.com,+237 6763958011,2022-03-21 21:50:41,1960-05-02,"1705 Michael Islands
West Mark, KY 60575",Michaelborough,Rhode Island
